timestamp, utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2025/11/29 22:46:50.661, 0, 0, 5.81, 38
2025/11/29 22:46:51.670, 0, 0, 5.86, 38
2025/11/29 22:46:52.670, 2, 0, 6.41, 38
2025/11/29 22:46:53.670, 5, 0, 8.16, 38
2025/11/29 22:46:54.670, 1, 0, 7.01, 38
2025/11/29 22:46:55.670, 0, 0, 7.41, 38
2025/11/29 22:46:56.671, 2, 0, 7.33, 38
2025/11/29 22:46:57.671, 2, 0, 7.36, 38
2025/11/29 22:46:58.671, 2, 0, 7.29, 38
2025/11/29 22:46:59.671, 2, 0, 7.42, 38
2025/11/29 22:47:00.671, 2, 0, 7.63, 38
2025/11/29 22:47:01.672, 2, 0, 7.28, 38
2025/11/29 22:47:02.672, 2, 0, 7.38, 38
2025/11/29 22:47:03.673, 2, 0, 7.78, 38
2025/11/29 22:47:04.673, 4, 0, 7.69, 38
2025/11/29 22:47:05.674, 2, 0, 7.29, 38
2025/11/29 22:47:06.674, 2, 0, 7.28, 38
2025/11/29 22:47:07.674, 2, 0, 7.66, 38
2025/11/29 22:47:08.675, 2, 0, 7.42, 38
2025/11/29 22:47:09.675, 2, 0, 7.24, 38
2025/11/29 22:47:10.676, 0, 0, 6.72, 38
2025/11/29 22:47:11.676, 4, 0, 7.51, 38
2025/11/29 22:47:12.676, 0, 0, 5.89, 38
2025/11/29 22:47:13.677, 2, 0, 5.83, 38
2025/11/29 22:47:14.678, 0, 0, 5.87, 38
2025/11/29 22:47:15.679, 1, 0, 6.46, 38
2025/11/29 22:47:16.679, 12, 0, 7.93, 38
2025/11/29 22:47:17.680, 1, 0, 7.53, 38
2025/11/29 22:47:18.681, 0, 0, 6.37, 38
2025/11/29 22:47:19.681, 5, 0, 7.45, 38
2025/11/29 22:47:20.681, 2, 0, 7.43, 38
2025/11/29 22:47:21.682, 2, 0, 7.74, 38
2025/11/29 22:47:22.682, 4, 0, 7.92, 38
2025/11/29 22:47:23.683, 4, 0, 7.74, 38
2025/11/29 22:47:24.684, 2, 0, 7.83, 38
2025/11/29 22:47:25.685, 5, 0, 7.95, 38
2025/11/29 22:47:26.685, 2, 0, 7.39, 38
2025/11/29 22:47:27.686, 2, 0, 7.40, 38
2025/11/29 22:47:28.687, 2, 0, 8.00, 39
2025/11/29 22:47:29.688, 4, 0, 7.91, 39
2025/11/29 22:47:30.689, 2, 0, 7.97, 39
2025/11/29 22:47:31.689, 4, 0, 8.01, 39
2025/11/29 22:47:32.690, 4, 0, 7.74, 39
2025/11/29 22:47:33.691, 4, 0, 8.23, 39
2025/11/29 22:47:34.691, 2, 0, 6.00, 38
2025/11/29 22:47:35.692, 0, 0, 5.88, 38
2025/11/29 22:47:36.693, 0, 0, 5.71, 38
2025/11/29 22:47:37.694, 0, 0, 5.72, 38
2025/11/29 22:47:38.695, 0, 0, 6.03, 38
2025/11/29 22:47:39.696, 0, 0, 5.78, 38
2025/11/29 22:47:40.697, 0, 0, 5.74, 38
2025/11/29 22:47:41.697, 0, 0, 5.82, 38
2025/11/29 22:47:42.697, 0, 0, 5.88, 38
2025/11/29 22:47:43.698, 0, 0, 5.86, 38
2025/11/29 22:47:44.699, 1, 0, 5.89, 38
2025/11/29 22:47:45.700, 0, 0, 5.89, 38
2025/11/29 22:47:46.701, 0, 0, 5.65, 38
2025/11/29 22:47:47.702, 0, 0, 5.68, 38
2025/11/29 22:47:48.702, 0, 0, 5.76, 38
2025/11/29 22:47:49.703, 0, 0, 5.61, 38
2025/11/29 22:47:50.704, 0, 0, 5.77, 38
2025/11/29 22:47:51.705, 0, 0, 5.76, 38
2025/11/29 22:47:52.706, 0, 0, 5.49, 38
2025/11/29 22:47:53.706, 0, 0, 5.69, 38
2025/11/29 22:47:54.706, 0, 0, 5.77, 38
2025/11/29 22:47:55.706, 0, 0, 5.69, 38
2025/11/29 22:47:56.707, 0, 0, 5.72, 38
2025/11/29 22:47:57.708, 0, 0, 5.93, 38
2025/11/29 22:47:58.708, 0, 0, 5.70, 38
2025/11/29 22:47:59.709, 0, 0, 5.99, 38
2025/11/29 22:48:00.710, 2, 0, 5.99, 38
2025/11/29 22:48:01.710, 3, 0, 6.16, 38
2025/11/29 22:48:02.711, 0, 0, 5.90, 38
2025/11/29 22:48:03.712, 0, 0, 5.99, 38
2025/11/29 22:48:04.712, 0, 0, 5.94, 38
2025/11/29 22:48:05.713, 0, 0, 8.68, 39
2025/11/29 22:48:06.713, 0, 0, 10.93, 39
2025/11/29 22:48:07.714, 0, 0, 10.92, 39
2025/11/29 22:48:08.714, 0, 0, 12.40, 40
2025/11/29 22:48:09.715, 0, 0, 12.61, 40
2025/11/29 22:48:10.715, 2, 0, 14.61, 40
2025/11/29 22:48:11.716, 34, 0, 14.77, 40
2025/11/29 22:48:12.716, 0, 0, 13.50, 40
2025/11/29 22:48:13.717, 0, 0, 12.47, 40
2025/11/29 22:48:14.720, 0, 0, 12.07, 41
2025/11/29 22:48:15.720, 0, 0, 12.00, 41
2025/11/29 22:48:16.720, 0, 0, 12.42, 41
2025/11/29 22:48:17.721, 0, 0, 12.19, 42
2025/11/29 22:48:18.721, 0, 0, 12.43, 42
2025/11/29 22:48:19.722, 0, 0, 12.35, 42
2025/11/29 22:48:20.722, 0, 0, 12.34, 42
2025/11/29 22:48:21.723, 0, 0, 12.34, 43
2025/11/29 22:48:22.723, 0, 0, 12.29, 43
2025/11/29 22:48:23.724, 0, 0, 12.42, 43
2025/11/29 22:48:24.724, 0, 0, 12.35, 43
2025/11/29 22:48:25.724, 0, 0, 12.59, 43
2025/11/29 22:48:26.725, 0, 0, 12.35, 44
2025/11/29 22:48:27.735, 0, 0, 12.23, 44
2025/11/29 22:48:28.735, 0, 0, 12.56, 44
2025/11/29 22:48:29.739, 0, 0, 12.49, 44
2025/11/29 22:48:30.739, 0, 0, 12.49, 44
2025/11/29 22:48:31.740, 0, 0, 12.60, 45
2025/11/29 22:48:32.741, 0, 0, 12.54, 45
2025/11/29 22:48:33.741, 0, 0, 12.78, 45
2025/11/29 22:48:34.741, 0, 0, 13.13, 45
2025/11/29 22:48:35.744, 0, 0, 12.68, 45
2025/11/29 22:48:36.745, 0, 0, 13.02, 46
2025/11/29 22:48:37.745, 0, 0, 12.63, 46
2025/11/29 22:48:38.745, 0, 0, 12.54, 46
2025/11/29 22:48:39.745, 0, 0, 12.94, 46
2025/11/29 22:48:40.745, 0, 0, 12.64, 46
2025/11/29 22:48:41.746, 0, 0, 12.71, 46
2025/11/29 22:48:42.746, 0, 0, 12.70, 46
2025/11/29 22:48:43.746, 0, 0, 12.97, 46
2025/11/29 22:48:44.747, 0, 0, 13.02, 46
2025/11/29 22:48:45.747, 10, 0, 18.50, 49
2025/11/29 22:48:46.747, 89, 0, 29.29, 49
2025/11/29 22:48:47.748, 96, 0, 29.42, 49
2025/11/29 22:48:48.748, 96, 0, 29.56, 49
2025/11/29 22:48:49.749, 95, 0, 29.80, 49
2025/11/29 22:48:50.749, 96, 0, 29.75, 49
2025/11/29 22:48:51.750, 2, 0, 15.41, 47
2025/11/29 22:48:52.750, 2, 0, 12.41, 47
2025/11/29 22:48:53.750, 17, 0, 13.24, 46
2025/11/29 22:48:54.750, 2, 0, 12.29, 46
2025/11/29 22:48:55.750, 2, 0, 6.70, 45
2025/11/29 22:48:56.751, 2, 0, 6.27, 45
2025/11/29 22:48:57.751, 3, 0, 8.64, 46
2025/11/29 22:48:58.752, 0, 0, 11.66, 45
2025/11/29 22:48:59.752, 0, 0, 11.58, 45
2025/11/29 22:49:00.753, 0, 0, 12.42, 46
2025/11/29 22:49:01.753, 3, 0, 13.49, 45
2025/11/29 22:49:02.753, 2, 0, 13.25, 46
2025/11/29 22:49:03.754, 11, 0, 15.09, 46
2025/11/29 22:49:04.754, 8, 0, 14.47, 45
2025/11/29 22:49:05.754, 2, 0, 11.88, 45
2025/11/29 22:49:06.755, 2, 0, 11.92, 45
2025/11/29 22:49:07.755, 2, 0, 11.85, 45
2025/11/29 22:49:08.755, 2, 0, 11.85, 45
2025/11/29 22:49:09.755, 2, 0, 12.53, 45
2025/11/29 22:49:10.755, 0, 0, 13.25, 45
2025/11/29 22:49:11.756, 1, 0, 13.44, 45
2025/11/29 22:49:12.756, 2, 0, 13.13, 46
2025/11/29 22:49:13.757, 2, 0, 12.62, 46
2025/11/29 22:49:14.759, 2, 0, 12.78, 46
2025/11/29 22:49:15.760, 2, 0, 12.88, 46
2025/11/29 22:49:16.761, 2, 0, 12.76, 46
2025/11/29 22:49:17.761, 1, 0, 12.88, 47
2025/11/29 22:49:18.782, 2, 0, 12.84, 47
2025/11/29 22:49:19.782, 2, 0, 12.95, 47
2025/11/29 22:49:20.783, 2, 0, 12.82, 47
2025/11/29 22:49:21.784, 1, 0, 13.03, 47
2025/11/29 22:49:22.784, 2, 0, 13.02, 47
2025/11/29 22:49:23.785, 2, 0, 12.98, 48
2025/11/29 22:49:24.785, 1, 0, 13.10, 48
2025/11/29 22:49:25.785, 2, 0, 13.01, 48
2025/11/29 22:49:26.788, 1, 0, 13.17, 48
2025/11/29 22:49:27.788, 3, 0, 13.09, 48
2025/11/29 22:49:28.789, 2, 0, 13.04, 48
2025/11/29 22:49:29.790, 2, 0, 13.28, 48
2025/11/29 22:49:30.790, 2, 0, 13.19, 48
2025/11/29 22:49:31.791, 2, 0, 13.20, 48
2025/11/29 22:49:32.791, 1, 0, 13.09, 49
2025/11/29 22:49:33.792, 2, 0, 13.03, 49
2025/11/29 22:49:34.792, 1, 0, 13.16, 49
2025/11/29 22:49:35.792, 2, 0, 13.27, 49
2025/11/29 22:49:36.793, 2, 0, 13.08, 49
2025/11/29 22:49:37.794, 2, 0, 13.08, 49
2025/11/29 22:49:38.794, 1, 0, 13.33, 49
2025/11/29 22:49:39.798, 2, 0, 13.25, 49
2025/11/29 22:49:40.798, 2, 0, 13.34, 49
2025/11/29 22:49:41.799, 2, 0, 13.23, 50
2025/11/29 22:49:42.799, 2, 0, 13.35, 50
2025/11/29 22:49:43.799, 2, 0, 13.06, 50
2025/11/29 22:49:44.799, 2, 0, 13.22, 50
2025/11/29 22:49:45.800, 1, 0, 13.20, 50
2025/11/29 22:49:46.800, 2, 0, 13.20, 50
2025/11/29 22:49:47.801, 1, 0, 13.05, 50
2025/11/29 22:49:48.801, 1, 0, 13.04, 50
2025/11/29 22:49:49.802, 2, 0, 13.52, 50
2025/11/29 22:49:50.802, 2, 0, 13.30, 50
2025/11/29 22:49:51.802, 2, 0, 13.15, 50
2025/11/29 22:49:52.803, 2, 0, 13.31, 50
2025/11/29 22:49:53.803, 2, 0, 13.42, 50
2025/11/29 22:49:54.813, 1, 0, 13.41, 51
2025/11/29 22:49:55.814, 2, 0, 13.36, 51
2025/11/29 22:49:56.815, 2, 0, 13.71, 51
2025/11/29 22:49:57.815, 2, 0, 13.75, 51
2025/11/29 22:49:58.816, 2, 0, 13.26, 51
2025/11/29 22:49:59.816, 2, 0, 12.98, 51
2025/11/29 22:50:00.817, 2, 0, 13.17, 50
2025/11/29 22:50:01.817, 2, 0, 13.98, 51
2025/11/29 22:50:02.818, 42, 0, 22.03, 52
2025/11/29 22:50:03.818, 95, 0, 27.70, 52
2025/11/29 22:50:04.818, 93, 0, 26.37, 52
2025/11/29 22:50:05.819, 95, 0, 26.42, 52
2025/11/29 22:50:06.820, 95, 0, 26.67, 52
2025/11/29 22:50:07.820, 96, 0, 28.84, 52
2025/11/29 22:50:08.821, 93, 0, 30.44, 53
2025/11/29 22:50:09.822, 96, 0, 30.39, 53
2025/11/29 22:50:10.823, 95, 0, 30.44, 53
2025/11/29 22:50:11.824, 94, 0, 30.59, 53
2025/11/29 22:50:12.824, 2, 0, 15.90, 51
2025/11/29 22:50:13.825, 2, 0, 12.55, 50
2025/11/29 22:50:14.825, 2, 0, 12.52, 50
2025/11/29 22:50:15.826, 2, 0, 12.49, 50
2025/11/29 22:50:16.826, 2, 0, 12.40, 49
2025/11/29 22:50:17.826, 2, 0, 12.76, 49
2025/11/29 22:50:18.826, 17, 0, 13.45, 49
2025/11/29 22:50:19.826, 2, 0, 12.49, 49
2025/11/29 22:50:20.827, 2, 0, 6.82, 48
2025/11/29 22:50:21.827, 2, 0, 6.66, 48
2025/11/29 22:50:22.827, 3, 0, 11.16, 48
2025/11/29 22:50:23.827, 0, 0, 11.94, 48
2025/11/29 22:50:24.827, 0, 0, 11.92, 48
2025/11/29 22:50:25.828, 1, 0, 13.48, 49
2025/11/29 22:50:26.829, 2, 0, 12.82, 48
2025/11/29 22:50:27.835, 0, 0, 13.59, 49
2025/11/29 22:50:28.835, 1, 0, 12.77, 48
2025/11/29 22:50:29.835, 2, 0, 12.65, 48
2025/11/29 22:50:30.836, 4, 0, 15.42, 48
2025/11/29 22:50:31.836, 29, 0, 15.48, 48
2025/11/29 22:50:32.837, 3, 0, 13.12, 48
2025/11/29 22:50:33.837, 2, 0, 12.82, 48
2025/11/29 22:50:34.838, 2, 0, 12.35, 48
2025/11/29 22:50:35.838, 2, 0, 12.31, 47
2025/11/29 22:50:36.839, 2, 0, 12.35, 47
2025/11/29 22:50:37.840, 2, 0, 12.24, 47
2025/11/29 22:50:38.840, 1, 0, 12.88, 47
2025/11/29 22:50:39.911, 0, 0, 12.98, 47
2025/11/29 22:50:40.912, 3, 0, 13.37, 48
2025/11/29 22:50:41.919, 0, 0, 13.08, 48
2025/11/29 22:50:42.919, 1, 0, 13.23, 48
2025/11/29 22:50:43.919, 0, 0, 12.99, 49
2025/11/29 22:50:44.920, 1, 0, 13.09, 49
2025/11/29 22:50:45.920, 1, 0, 13.21, 49
2025/11/29 22:50:46.921, 2, 0, 13.25, 49
2025/11/29 22:50:47.922, 1, 0, 13.26, 49
2025/11/29 22:50:48.922, 2, 0, 13.20, 49
2025/11/29 22:50:49.923, 1, 0, 13.40, 49
2025/11/29 22:50:50.923, 1, 0, 13.15, 49
2025/11/29 22:50:51.923, 2, 0, 13.18, 50
2025/11/29 22:50:52.924, 2, 0, 13.20, 50
2025/11/29 22:50:53.925, 2, 0, 13.12, 50
2025/11/29 22:50:54.925, 2, 0, 13.55, 50
2025/11/29 22:50:55.926, 2, 0, 13.42, 50
2025/11/29 22:50:56.926, 1, 0, 13.12, 50
2025/11/29 22:50:57.927, 1, 0, 13.42, 50
2025/11/29 22:50:58.927, 1, 0, 13.67, 50
2025/11/29 22:50:59.928, 1, 0, 13.44, 51
2025/11/29 22:51:00.928, 1, 0, 13.47, 51
2025/11/29 22:51:01.929, 2, 0, 13.24, 51
2025/11/29 22:51:02.930, 1, 0, 13.34, 51
2025/11/29 22:51:03.930, 2, 0, 13.64, 51
2025/11/29 22:51:04.930, 1, 0, 13.30, 51
2025/11/29 22:51:05.931, 0, 0, 13.61, 51
2025/11/29 22:51:06.931, 1, 0, 13.39, 51
2025/11/29 22:51:07.932, 0, 0, 13.41, 51
2025/11/29 22:51:08.932, 0, 0, 13.51, 51
2025/11/29 22:51:09.933, 1, 0, 13.25, 51
2025/11/29 22:51:10.933, 1, 0, 13.69, 52
2025/11/29 22:51:11.934, 0, 0, 13.42, 52
2025/11/29 22:51:12.934, 0, 0, 13.59, 52
2025/11/29 22:51:13.934, 1, 0, 13.77, 52
2025/11/29 22:51:14.934, 1, 0, 13.70, 52
2025/11/29 22:51:15.936, 2, 0, 13.57, 52
2025/11/29 22:51:16.936, 1, 0, 13.56, 52
2025/11/29 22:51:17.936, 0, 0, 13.74, 52
2025/11/29 22:51:18.937, 2, 0, 13.80, 52
2025/11/29 22:51:19.937, 1, 0, 13.81, 52
2025/11/29 22:51:20.938, 1, 0, 13.75, 52
2025/11/29 22:51:21.938, 2, 0, 13.51, 52
2025/11/29 22:51:22.938, 1, 0, 13.74, 52
2025/11/29 22:51:23.938, 1, 0, 13.54, 53
2025/11/29 22:51:24.939, 1, 0, 13.61, 53
2025/11/29 22:51:25.939, 1, 0, 13.77, 53
2025/11/29 22:51:26.939, 2, 0, 13.91, 53
2025/11/29 22:51:27.939, 1, 0, 13.50, 53
2025/11/29 22:51:28.940, 1, 0, 13.95, 53
2025/11/29 22:51:29.940, 1, 0, 13.79, 53
2025/11/29 22:51:30.941, 1, 0, 13.96, 53
2025/11/29 22:51:31.942, 2, 0, 13.69, 53
2025/11/29 22:51:32.942, 1, 0, 13.73, 53
2025/11/29 22:51:33.942, 2, 0, 13.78, 53
2025/11/29 22:51:34.942, 1, 0, 13.61, 53
2025/11/29 22:51:35.942, 1, 0, 13.70, 53
2025/11/29 22:51:36.943, 1, 0, 14.05, 53
2025/11/29 22:51:37.945, 1, 0, 13.93, 53
2025/11/29 22:51:38.945, 1, 0, 13.97, 54
2025/11/29 22:51:39.945, 1, 0, 13.97, 53
2025/11/29 22:51:40.946, 1, 0, 14.04, 54
2025/11/29 22:51:41.946, 1, 0, 13.86, 54
2025/11/29 22:51:42.947, 2, 0, 13.76, 54
2025/11/29 22:51:43.947, 1, 0, 13.84, 54
2025/11/29 22:51:44.947, 0, 0, 13.87, 54
2025/11/29 22:51:45.947, 5, 0, 13.34, 53
2025/11/29 22:51:46.947, 2, 0, 13.22, 53
2025/11/29 22:51:47.948, 2, 0, 13.46, 53
2025/11/29 22:51:48.948, 2, 0, 17.95, 54
2025/11/29 22:51:49.948, 96, 0, 28.73, 54
2025/11/29 22:51:50.948, 96, 0, 28.81, 55
2025/11/29 22:51:51.949, 96, 0, 29.02, 55
2025/11/29 22:51:52.949, 95, 0, 27.62, 55
2025/11/29 22:51:53.949, 96, 0, 28.28, 55
2025/11/29 22:51:54.950, 96, 0, 29.63, 55
2025/11/29 22:51:55.950, 95, 0, 30.87, 55
2025/11/29 22:51:56.951, 96, 0, 30.89, 56
2025/11/29 22:51:57.951, 96, 0, 30.77, 56
2025/11/29 22:51:58.952, 96, 0, 30.95, 56
2025/11/29 22:51:59.952, 95, 0, 31.08, 56
2025/11/29 22:52:00.953, 96, 0, 27.57, 54
2025/11/29 22:52:01.953, 3, 0, 13.25, 53
2025/11/29 22:52:02.953, 0, 0, 13.17, 53
2025/11/29 22:52:03.953, 2, 0, 13.11, 53
2025/11/29 22:52:04.954, 3, 0, 12.97, 52
2025/11/29 22:52:05.954, 2, 0, 12.88, 52
2025/11/29 22:52:06.954, 2, 0, 12.88, 52
2025/11/29 22:52:07.954, 2, 0, 12.87, 52
2025/11/29 22:52:08.955, 17, 0, 13.96, 52
2025/11/29 22:52:09.955, 3, 0, 13.02, 51
2025/11/29 22:52:10.955, 3, 0, 13.03, 51
2025/11/29 22:52:11.955, 2, 0, 6.78, 50
2025/11/29 22:52:12.956, 2, 0, 7.58, 51
2025/11/29 22:52:13.957, 0, 0, 12.66, 51
2025/11/29 22:52:14.957, 0, 0, 12.26, 51
2025/11/29 22:52:15.957, 0, 0, 12.23, 51
2025/11/29 22:52:16.957, 25, 0, 14.36, 51
2025/11/29 22:52:17.958, 0, 0, 13.33, 51
2025/11/29 22:52:18.958, 0, 0, 14.33, 51
2025/11/29 22:52:19.958, 2, 0, 13.02, 50
2025/11/29 22:52:20.958, 6, 0, 15.80, 51
2025/11/29 22:52:21.958, 6, 0, 14.28, 51
2025/11/29 22:52:22.959, 1, 0, 15.33, 50
2025/11/29 22:52:23.959, 2, 0, 12.74, 50
2025/11/29 22:52:24.959, 2, 0, 12.56, 50
2025/11/29 22:52:25.959, 2, 0, 12.52, 50
2025/11/29 22:52:26.959, 2, 0, 12.74, 50
2025/11/29 22:52:27.960, 2, 0, 13.34, 50
2025/11/29 22:52:28.961, 0, 0, 13.87, 50
2025/11/29 22:52:29.962, 1, 0, 13.30, 50
2025/11/29 22:52:30.962, 1, 0, 13.35, 51
2025/11/29 22:52:31.963, 1, 0, 13.49, 51
2025/11/29 22:52:32.995, 1, 0, 13.55, 51
2025/11/29 22:52:33.995, 1, 0, 13.44, 51
2025/11/29 22:52:34.995, 2, 0, 13.55, 51
2025/11/29 22:52:35.995, 2, 0, 13.64, 51
2025/11/29 22:52:36.996, 2, 0, 13.48, 51
2025/11/29 22:52:37.997, 1, 0, 13.43, 52
2025/11/29 22:52:38.997, 1, 0, 13.59, 52
2025/11/29 22:52:39.998, 1, 0, 13.49, 52
2025/11/29 22:52:40.998, 2, 0, 13.59, 52
2025/11/29 22:52:41.998, 1, 0, 13.80, 52
2025/11/29 22:52:42.998, 1, 0, 13.56, 52
2025/11/29 22:52:43.999, 1, 0, 13.53, 52
2025/11/29 22:52:44.999, 1, 0, 13.84, 52
2025/11/29 22:52:46.022, 2, 0, 13.61, 53
2025/11/29 22:52:47.023, 1, 0, 13.56, 53
2025/11/29 22:52:48.025, 2, 0, 13.70, 53
2025/11/29 22:52:49.025, 1, 0, 13.80, 53
2025/11/29 22:52:50.026, 1, 0, 13.83, 53
2025/11/29 22:52:51.027, 2, 0, 13.48, 53
2025/11/29 22:52:52.028, 0, 0, 13.54, 53
2025/11/29 22:52:53.028, 0, 0, 13.92, 53
2025/11/29 22:52:54.028, 2, 0, 13.93, 53
2025/11/29 22:52:55.029, 0, 0, 13.39, 53
2025/11/29 22:52:56.029, 0, 0, 13.68, 53
2025/11/29 22:52:57.030, 1, 0, 13.86, 54
2025/11/29 22:52:58.030, 2, 0, 13.57, 54
2025/11/29 22:52:59.030, 0, 0, 13.57, 54
2025/11/29 22:53:00.030, 1, 0, 13.99, 54
2025/11/29 22:53:01.030, 1, 0, 13.76, 54
2025/11/29 22:53:02.031, 0, 0, 13.84, 54
2025/11/29 22:53:03.031, 0, 0, 14.03, 54
2025/11/29 22:53:04.032, 1, 0, 13.91, 54
2025/11/29 22:53:05.033, 0, 0, 13.94, 54
2025/11/29 22:53:06.033, 1, 0, 14.03, 54
2025/11/29 22:53:07.033, 0, 0, 14.11, 54
2025/11/29 22:53:08.034, 1, 0, 13.90, 54
2025/11/29 22:53:09.035, 1, 0, 14.04, 54
2025/11/29 22:53:10.037, 0, 0, 13.49, 54
2025/11/29 22:53:11.037, 3, 0, 14.45, 55
2025/11/29 22:53:12.038, 0, 0, 13.92, 55
2025/11/29 22:53:13.038, 0, 0, 13.35, 55
2025/11/29 22:53:14.038, 2, 0, 14.26, 55
2025/11/29 22:53:15.040, 0, 0, 14.17, 55
2025/11/29 22:53:16.040, 1, 0, 14.24, 55
2025/11/29 22:53:17.041, 1, 0, 13.98, 55
2025/11/29 22:53:18.042, 0, 0, 14.11, 55
2025/11/29 22:53:19.043, 0, 0, 13.91, 55
2025/11/29 22:53:20.043, 0, 0, 14.56, 55
2025/11/29 22:53:21.044, 1, 0, 13.81, 55
2025/11/29 22:53:22.047, 0, 0, 14.25, 55
2025/11/29 22:53:23.047, 1, 0, 14.24, 55
2025/11/29 22:53:24.047, 0, 0, 13.94, 55
2025/11/29 22:53:25.047, 1, 0, 14.07, 55
2025/11/29 22:53:26.048, 0, 0, 13.90, 55
2025/11/29 22:53:27.049, 0, 0, 13.90, 55
2025/11/29 22:53:28.049, 0, 0, 13.89, 55
2025/11/29 22:53:29.049, 2, 0, 14.19, 55
2025/11/29 22:53:30.050, 0, 0, 13.96, 55
2025/11/29 22:53:31.050, 1, 0, 14.09, 55
2025/11/29 22:53:32.050, 0, 0, 14.12, 56
2025/11/29 22:53:33.050, 1, 0, 14.08, 56
2025/11/29 22:53:34.051, 1, 0, 14.15, 56
2025/11/29 22:53:35.051, 1, 0, 14.38, 56
2025/11/29 22:53:36.053, 2, 0, 14.11, 56
2025/11/29 22:53:37.054, 1, 0, 14.08, 56
2025/11/29 22:53:38.054, 2, 0, 14.45, 56
2025/11/29 22:53:39.054, 1, 0, 14.29, 56
2025/11/29 22:53:40.055, 1, 0, 14.16, 56
2025/11/29 22:53:41.055, 0, 0, 13.96, 56
2025/11/29 22:53:42.055, 2, 0, 14.78, 56
2025/11/29 22:53:43.056, 0, 0, 14.24, 56
2025/11/29 22:53:44.056, 0, 0, 13.94, 56
2025/11/29 22:53:45.057, 0, 0, 14.23, 56
2025/11/29 22:53:46.057, 1, 0, 14.29, 56
2025/11/29 22:53:47.057, 1, 0, 14.23, 56
2025/11/29 22:53:48.058, 1, 0, 14.13, 56
2025/11/29 22:53:49.058, 0, 0, 13.48, 56
2025/11/29 22:53:50.058, 2, 0, 14.57, 56
2025/11/29 22:53:51.059, 0, 0, 13.97, 56
2025/11/29 22:53:52.059, 2, 0, 13.80, 56
2025/11/29 22:53:53.059, 1, 0, 13.64, 55
2025/11/29 22:53:54.060, 4, 0, 14.21, 55
2025/11/29 22:53:55.060, 96, 0, 25.85, 57
2025/11/29 22:53:56.061, 96, 0, 28.14, 57
2025/11/29 22:53:57.061, 95, 0, 28.14, 57
2025/11/29 22:53:58.061, 96, 0, 27.97, 57
2025/11/29 22:53:59.062, 96, 0, 29.83, 57
2025/11/29 22:54:00.062, 96, 0, 28.62, 57
2025/11/29 22:54:01.062, 96, 0, 29.91, 58
2025/11/29 22:54:02.063, 96, 0, 29.78, 57
2025/11/29 22:54:03.063, 96, 0, 27.66, 57
2025/11/29 22:54:04.063, 96, 0, 27.42, 57
2025/11/29 22:54:05.064, 96, 0, 28.65, 58
2025/11/29 22:54:06.064, 95, 0, 27.51, 57
2025/11/29 22:54:07.065, 96, 0, 31.14, 58
2025/11/29 22:54:08.065, 96, 0, 31.10, 58
2025/11/29 22:54:09.065, 96, 0, 31.38, 58
2025/11/29 22:54:10.066, 95, 0, 31.36, 58
2025/11/29 22:54:11.066, 95, 0, 26.23, 56
2025/11/29 22:54:12.066, 2, 0, 13.66, 56
2025/11/29 22:54:13.066, 2, 0, 13.36, 55
2025/11/29 22:54:14.067, 2, 0, 13.41, 55
2025/11/29 22:54:15.067, 2, 0, 13.35, 55
2025/11/29 22:54:16.067, 2, 0, 13.33, 54
2025/11/29 22:54:17.067, 18, 0, 14.33, 54
2025/11/29 22:54:18.068, 0, 0, 13.63, 54
2025/11/29 22:54:19.068, 2, 0, 13.27, 54
2025/11/29 22:54:20.068, 2, 0, 7.05, 53
2025/11/29 22:54:21.069, 2, 0, 7.20, 53
2025/11/29 22:54:22.069, 12, 0, 11.99, 53
2025/11/29 22:54:23.069, 0, 0, 12.70, 53
2025/11/29 22:54:24.069, 0, 0, 12.69, 53
2025/11/29 22:54:25.070, 0, 0, 13.87, 53
2025/11/29 22:54:26.070, 2, 0, 13.65, 53
2025/11/29 22:54:27.070, 0, 0, 13.95, 53
2025/11/29 22:54:28.070, 3, 0, 14.17, 53
2025/11/29 22:54:29.071, 4, 0, 14.04, 53
2025/11/29 22:54:30.071, 9, 0, 18.27, 54
2025/11/29 22:54:31.071, 2, 0, 13.90, 53
2025/11/29 22:54:32.072, 2, 0, 13.29, 52
2025/11/29 22:54:33.072, 1, 0, 12.95, 52
2025/11/29 22:54:34.073, 2, 0, 13.32, 52
2025/11/29 22:54:35.073, 2, 0, 13.08, 52
2025/11/29 22:54:36.073, 0, 0, 14.03, 52
2025/11/29 22:54:37.073, 1, 0, 14.36, 52
2025/11/29 22:54:38.074, 2, 0, 13.96, 52
2025/11/29 22:54:39.074, 2, 0, 13.94, 53
2025/11/29 22:54:40.074, 0, 0, 13.79, 53
2025/11/29 22:54:41.075, 2, 0, 13.80, 53
2025/11/29 22:54:42.075, 2, 0, 13.96, 53
2025/11/29 22:54:43.075, 1, 0, 13.94, 53
2025/11/29 22:54:44.075, 0, 0, 14.00, 54
2025/11/29 22:54:45.076, 1, 0, 13.70, 54
2025/11/29 22:54:46.076, 2, 0, 13.70, 54
2025/11/29 22:54:47.077, 1, 0, 13.65, 54
2025/11/29 22:54:48.077, 2, 0, 13.89, 54
2025/11/29 22:54:49.077, 2, 0, 13.86, 54
2025/11/29 22:54:50.077, 0, 0, 13.83, 54
2025/11/29 22:54:51.078, 1, 0, 13.85, 54
