timestamp,host,label,k,n,rate,m,num_codewords,ebno_db,num_iter,repeat,cpu_latency_s,cpu_throughput_mbps,gpu_latency_s,gpu_throughput_mbps,latency_speedup_cpu_over_gpu,throughput_speedup_gpu_over_cpu
2026-03-05T23:08:28,IS-WiN-PC14,rep1_N2_I18,512,1024,0.5,4,2,4.0,18,10,0.0054948751999290835,0.18635546081432672,0.005463317899921094,0.18743189006350694,1.0057762152205065,1.0057762152205065
2026-03-05T23:08:32,IS-WiN-PC14,rep1_N2_I20,512,1024,0.5,4,2,4.0,20,10,0.006217374900006689,0.16469973525304035,0.006019184199976735,0.1701227219469306,1.0329265052281869,1.0329265052281869
2026-03-05T23:08:36,IS-WiN-PC14,rep1_N2_I22,512,1024,0.5,4,2,4.0,22,10,0.00653295039992372,0.1567438809901199,0.007309919599993009,0.14008362007168715,0.8937102946973545,0.8937102946973546
2026-03-05T23:08:40,IS-WiN-PC14,rep1_N4_I4,512,1024,0.5,4,4,4.0,4,10,0.0017820752000261564,1.1492219856771142,0.0018357620999267966,1.115612965362814,0.9707549796878469,0.9707549796878467
2026-03-05T23:08:51,IS-WiN-PC14,rep1_N4_I6,512,1024,0.5,4,4,4.0,6,10,0.002502994000042236,0.8182200995949019,0.002496578899990709,0.8203225622100794,1.0025695563042494,1.0025695563042492
2026-03-05T23:08:55,IS-WiN-PC14,rep1_N4_I8,512,1024,0.5,4,4,4.0,8,10,0.003281841199986957,0.6240399444092968,0.0033461416000136524,0.6120482169647704,0.9807837181706736,0.9807837181706733
2026-03-05T23:08:59,IS-WiN-PC14,rep1_N4_I10,512,1024,0.5,4,4,4.0,10,10,0.0039667082000050865,0.5162971150732423,0.0036747140999978,0.5573222689627,1.079460358564347,1.079460358564347
2026-03-05T23:09:04,IS-WiN-PC14,rep1_N4_I12,512,1024,0.5,4,4,4.0,12,10,0.004405607699936809,0.4648620892934646,0.004366024799946899,0.469076584270641,1.0090661189076138,1.0090661189076138
2026-03-05T23:09:08,IS-WiN-PC14,rep1_N4_I14,512,1024,0.5,4,4,4.0,14,10,0.005473920199983695,0.37413771578294114,0.0047167490999527216,0.4341973585197754,1.1605281697172662,1.1605281697172662
2026-03-05T23:09:12,IS-WiN-PC14,rep1_N4_I16,512,1024,0.5,4,4,4.0,16,10,0.005935129499994219,0.3450640798995194,0.005560293199960142,0.3683259005145053,1.06741304577909,1.06741304577909
2026-03-05T23:09:16,IS-WiN-PC14,rep1_N4_I18,512,1024,0.5,4,4,4.0,18,10,0.006572126999981265,0.3116190542279293,0.005698452900014672,0.35939579319761106,1.1533177715594252,1.1533177715594252
2026-03-05T23:09:20,IS-WiN-PC14,rep1_N4_I20,512,1024,0.5,4,4,4.0,20,10,0.0072758034000798945,0.2814809427062737,0.006020269399959944,0.34018411202887805,1.2085511323012064,1.2085511323012061
2026-03-05T23:09:24,IS-WiN-PC14,rep1_N4_I22,512,1024,0.5,4,4,4.0,22,10,0.008086903999992501,0.25324895658485613,0.006934102800005349,0.2953518370103224,1.1662509531855028,1.1662509531855025
2026-03-05T23:09:28,IS-WiN-PC14,rep1_N8_I4,512,1024,0.5,4,8,4.0,4,10,0.0024417376999736006,1.677493860230886,0.002021530999991228,2.0261870829672035,1.2078655731641987,1.2078655731641987
2026-03-05T23:09:32,IS-WiN-PC14,rep1_N8_I6,512,1024,0.5,4,8,4.0,6,10,0.003431237600034365,1.193738375902321,0.0024901832999603356,1.6448588343136195,1.377905634532614,1.3779056345326137
2026-03-05T23:09:36,IS-WiN-PC14,rep1_N8_I8,512,1024,0.5,4,8,4.0,8,10,0.0043723646000216835,0.936792874038841,0.0031863686999713536,1.2854758459172737,1.3722092487479531,1.372209248747953
2026-03-05T23:09:41,IS-WiN-PC14,rep1_N8_I10,512,1024,0.5,4,8,4.0,10,10,0.005452136999974755,0.7512650544215903,0.003434560400000919,1.1925834817168754,1.5874337222234602,1.5874337222234602
2026-03-05T23:09:45,IS-WiN-PC14,rep1_N8_I12,512,1024,0.5,4,8,4.0,12,10,0.00621278730004633,0.6592854064019632,0.004385280199949193,0.9340338161396062,1.4167366774233288,1.4167366774233285
2026-03-05T23:09:57,IS-WiN-PC14,rep1_N8_I14,512,1024,0.5,4,8,4.0,14,10,0.007420532400010416,0.5519819575202246,0.004754126899933908,0.8615672417278013,1.5608612382882705,1.5608612382882705
