Linux 6.17.0-14-generic (IS-WiN-PC14) 	03/06/2026 	_x86_64_	(32 CPU)

05:35:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:27 PM  all   10.91    0.00    1.47    0.00    0.00    0.00    0.00    0.00    0.00   87.62
05:35:27 PM    0    9.09    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:35:27 PM    1    8.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.09
05:35:27 PM    2    9.18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.82
05:35:27 PM    3    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
05:35:27 PM    4    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:35:27 PM    5    9.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:27 PM    6   28.28    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   60.61
05:35:27 PM    7   39.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
05:35:27 PM    8   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:27 PM    9    8.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.09
05:35:27 PM   10   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:27 PM   11    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:35:27 PM   12    9.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:35:27 PM   13    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:35:27 PM   14    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:35:27 PM   15    8.91    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   90.10
05:35:27 PM   16   11.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:35:27 PM   17    8.91    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   90.10
05:35:27 PM   18    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:27 PM   19   12.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
05:35:27 PM   20   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:27 PM   21   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:27 PM   22    8.82    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   90.20
05:35:27 PM   23   10.10    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.89
05:35:27 PM   24   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
