Linux 6.17.0-14-generic (IS-WiN-PC14) 	03/06/2026 	_x86_64_	(32 CPU)

05:36:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:36:43 PM  all   13.61    0.00    2.04    0.03    0.00    0.00    0.00    0.00    0.00   84.32
05:36:43 PM    0   11.34    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   86.60
05:36:43 PM    1    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:36:43 PM    2   12.24    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   80.61
05:36:43 PM    3    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:36:43 PM    4   37.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
05:36:43 PM    5   32.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00
05:36:43 PM    6   20.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   76.00
05:36:43 PM    7   52.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
05:36:43 PM    8   12.24    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   86.73
05:36:43 PM    9    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:36:43 PM   10   10.10    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   86.87
05:36:43 PM   11   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:36:43 PM   12   11.11    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   82.83
05:36:43 PM   13    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
05:36:43 PM   14   12.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
05:36:43 PM   15    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:36:43 PM   16   11.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
05:36:43 PM   17   11.88    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   87.13
05:36:43 PM   18   12.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
05:36:43 PM   19   12.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
