Linux 6.17.0-14-generic (IS-WiN-PC14) 	03/06/2026 	_x86_64_	(32 CPU)

05:35:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:17 PM  all   11.09    0.00    1.66    0.00    0.00    0.00    0.00    0.00    0.00   87.25
05:35:17 PM    0   11.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   88.89
05:35:17 PM    1    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:17 PM    2    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:35:17 PM    3    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
05:35:17 PM    4   23.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00
05:35:17 PM    5    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
05:35:17 PM    6   45.54    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   44.55
05:35:17 PM    7    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:17 PM    8   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:17 PM    9    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:17 PM   10   11.11    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   86.87
05:35:17 PM   11    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:35:17 PM   12   10.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:35:17 PM   13    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:17 PM   14   11.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:35:17 PM   15    8.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.09
05:35:17 PM   16   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:17 PM   17    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:35:17 PM   18    9.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:17 PM   19   12.12    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   86.87
05:35:17 PM   20    9.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:17 PM   21   11.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
05:35:17 PM   22   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:17 PM   23    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:17 PM   24   10.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:35:17 PM   25    8.91    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   90.10
05:35:17 PM   26    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:17 PM   27   10.10    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   87.88
05:35:17 PM   28    9.09    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:35:17 PM   29   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:17 PM   30    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:35:17 PM   31    9.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00

05:35:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:18 PM  all    4.75    0.00    0.75    0.09    0.00    0.00    0.00    0.00    0.00   94.40
05:35:18 PM    0    1.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.97
05:35:18 PM    1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:35:18 PM    2    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:35:18 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:18 PM    4   48.48    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   50.51
05:35:18 PM    5   13.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
05:35:18 PM    6   26.26    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   72.73
05:35:18 PM    7    3.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.04
05:35:18 PM    8    2.02    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   94.95
05:35:18 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:18 PM   10    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:35:18 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:18 PM   12    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:35:18 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:18 PM   14    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:35:18 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
