Linux 6.17.0-14-generic (IS-WiN-PC14) 	03/06/2026 	_x86_64_	(32 CPU)

05:35:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:22 PM  all   10.91    0.00    1.53    0.00    0.00    0.00    0.00    0.00    0.00   87.56
05:35:22 PM    0    9.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:22 PM    1    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:22 PM    2   16.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   81.00
05:35:22 PM    3    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:35:22 PM    4   38.61    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   53.47
05:35:22 PM    5    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:22 PM    6   15.84    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   72.28
05:35:22 PM    7   16.83    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   74.26
05:35:22 PM    8   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:22 PM    9    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:35:22 PM   10   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:22 PM   11    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:22 PM   12    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:22 PM   13    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:22 PM   14    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:22 PM   15    8.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.09
05:35:22 PM   16    8.82    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   90.20
05:35:22 PM   17   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:22 PM   18   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:22 PM   19   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:22 PM   20    9.90    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   89.11
05:35:22 PM   21   10.10    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.89
05:35:22 PM   22    9.18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.82
05:35:22 PM   23    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:35:22 PM   24    8.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:22 PM   25   11.11    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   86.87
05:35:22 PM   26    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:35:22 PM   27    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:22 PM   28   11.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:35:22 PM   29    9.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:22 PM   30    9.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:35:22 PM   31   10.89    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   85.15

05:35:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:23 PM  all    3.98    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   95.51
05:35:23 PM    0    3.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.94
05:35:23 PM    1    4.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:35:23 PM    2    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:35:23 PM    3    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:35:23 PM    4   37.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   62.63
05:35:23 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:23 PM    6   39.80    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   59.18
05:35:23 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:23 PM    8    4.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.92
05:35:23 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:23 PM   10    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
05:35:23 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:23 PM   12    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:35:23 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
