Linux 6.17.0-14-generic (IS-WiN-PC14) 	03/06/2026 	_x86_64_	(32 CPU)

05:35:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:52 PM   23    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
05:35:52 PM   24    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:35:52 PM   25    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
05:35:52 PM   26    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:35:52 PM   27    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:35:52 PM   28    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
05:35:52 PM   29    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
05:35:52 PM   30    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:35:52 PM   31    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00

05:35:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:53 PM  all   70.76    0.00    0.78    0.00    0.00    0.03    0.00    0.00    0.00   28.43
05:35:53 PM    0   69.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.00
05:35:53 PM    1   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
05:35:53 PM    2   69.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.30
05:35:53 PM    3   71.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
05:35:53 PM    4   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
05:35:53 PM    5   89.90    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:35:53 PM    6   68.32    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   30.69
05:35:53 PM    7   69.61    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   29.41
05:35:53 PM    8   69.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
05:35:53 PM    9   69.31    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   29.70
05:35:53 PM   10   69.31    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   29.70
05:35:53 PM   11   70.30    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   28.71
05:35:53 PM   12   70.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.29
05:35:53 PM   13   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
05:35:53 PM   14   69.31    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   29.70
05:35:53 PM   15   70.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
05:35:53 PM   16   72.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
05:35:53 PM   17   70.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
05:35:53 PM   18   71.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
05:35:53 PM   19   70.59    0.00    0.98    0.00    0.00    0.98    0.00    0.00    0.00   27.45
05:35:53 PM   20   72.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
05:35:53 PM   21   69.61    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   28.43
05:35:53 PM   22   71.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
05:35:53 PM   23   69.31    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   29.70
05:35:53 PM   24   71.29    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   27.72
05:35:53 PM   25   71.29    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   27.72
05:35:53 PM   26   69.31    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   29.70
05:35:53 PM   27   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
05:35:53 PM   28   71.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.71
05:35:53 PM   29   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
05:35:53 PM   30   70.30    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   28.71
05:35:53 PM   31   70.30    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   27.72

05:35:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:54 PM  all   51.21    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   48.04
05:35:54 PM    0   47.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   52.04
05:35:54 PM    1   49.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
05:35:54 PM    2   53.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
05:35:54 PM    3   48.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   51.52
05:35:54 PM    4   56.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
05:35:54 PM    5   60.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   38.00
05:35:54 PM    6   59.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   40.40
05:35:54 PM    7   48.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   51.02
05:35:54 PM    8   53.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
05:35:54 PM    9   49.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
05:35:54 PM   10   53.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   46.94
05:35:54 PM   11   48.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   51.52
05:35:54 PM   12   50.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
05:35:54 PM   13   48.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
05:35:54 PM   14   50.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   49.49
05:35:54 PM   15   49.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
05:35:54 PM   16   50.50    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   48.51
05:35:54 PM   17   50.50    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   48.51
05:35:54 PM   18   50.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
05:35:54 PM   19   50.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
05:35:54 PM   20   51.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
05:35:54 PM   21   50.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
05:35:54 PM   22   52.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
05:35:54 PM   23   51.49    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   47.52
05:35:54 PM   24   50.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
05:35:54 PM   25   51.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
05:35:54 PM   26   53.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
05:35:54 PM   27   53.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
05:35:54 PM   28   49.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
05:35:54 PM   29   51.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
05:35:54 PM   30   49.50    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   49.50
05:35:54 PM   31   52.53    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   46.46

05:35:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:55 PM  all    1.13    0.00    0.53    0.00    0.00    0.00    0.00    0.00    0.00   98.34
05:35:55 PM    0    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:35:55 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM    2    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:35:55 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM    4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:35:55 PM    5   29.29    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   61.62
05:35:55 PM    6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:35:55 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM    8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:35:55 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   10    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
05:35:55 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   12    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:35:55 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   23    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:35:55 PM   24    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:35:55 PM   25    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:35:55 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   28    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:35:55 PM   29    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
05:35:55 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:55 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
