Linux 6.17.0-14-generic (IS-WiN-PC14) 	03/06/2026 	_x86_64_	(32 CPU)

05:35:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:44 PM  all   11.43    0.00    1.38    0.00    0.00    0.00    0.00    0.00    0.00   87.19
05:35:44 PM    0    9.28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.72
05:35:44 PM    1    8.91    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   90.10
05:35:44 PM    2   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:44 PM    3    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
05:35:44 PM    4   26.26    0.00   24.24    0.00    0.00    0.00    0.00    0.00    0.00   49.49
05:35:44 PM    5    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:35:44 PM    6   28.28    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   70.71
05:35:44 PM    7   26.26    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   68.69
05:35:44 PM    8   11.88    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   87.13
05:35:44 PM    9    9.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.10
05:35:44 PM   10   12.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:35:44 PM   11    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:44 PM   12   11.22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   88.78
05:35:44 PM   13    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
05:35:44 PM   14   10.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:35:44 PM   15    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:44 PM   16   11.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
05:35:44 PM   17   10.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:35:44 PM   18   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
05:35:44 PM   19   10.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.80
05:35:44 PM   20    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:35:44 PM   21   10.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:35:44 PM   22    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:35:44 PM   23   11.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:35:44 PM   24    8.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.09
05:35:44 PM   25   10.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:35:44 PM   26   13.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
05:35:44 PM   27    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:35:44 PM   28   12.12    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   85.86
05:35:44 PM   29    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:35:44 PM   30    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:35:44 PM   31    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92

05:35:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:45 PM  all    4.44    0.00    0.72    0.00    0.00    0.00    0.00    0.00    0.00   94.84
05:35:45 PM    0    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:35:45 PM    1    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:35:45 PM    2    6.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
05:35:45 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:45 PM    4   14.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
05:35:45 PM    5   47.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   53.00
05:35:45 PM    6    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:35:45 PM    7   15.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
05:35:45 PM    8    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
05:35:45 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:45 PM   10    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:35:45 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:45 PM   12    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:35:45 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:45 PM   14    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
05:35:45 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:35:45 PM   16    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:35:45 PM   17    2.97    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   96.04
05:35:45 PM   18    2.97    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   95.05
05:35:45 PM   19    4.95    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   93.07
05:35:45 PM   20    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:35:45 PM   21    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:35:45 PM   22    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
