Linux 6.17.0-14-generic (IS-WiN-PC14) 	03/06/2026 	_x86_64_	(32 CPU)

05:36:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:36:27 PM  all   11.10    0.00    1.44    0.00    0.00    0.00    0.00    0.00    0.00   87.45
05:36:27 PM    0   10.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:36:27 PM    1    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:36:27 PM    2    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:36:27 PM    3    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:36:27 PM    4   19.19    0.00   22.22    0.00    0.00    0.00    0.00    0.00    0.00   58.59
05:36:27 PM    5   31.68    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   60.40
05:36:27 PM    6   30.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
05:36:27 PM    7    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
05:36:27 PM    8   10.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.80
05:36:27 PM    9    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:36:27 PM   10   12.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
05:36:27 PM   11    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:36:27 PM   12   10.10    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.89
05:36:27 PM   13    8.91    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   90.10
05:36:27 PM   14    9.09    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:36:27 PM   15    8.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.09
05:36:27 PM   16   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:36:27 PM   17    9.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:36:27 PM   18    9.90    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   89.11
05:36:27 PM   19   10.89    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   88.12
05:36:27 PM   20    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:36:27 PM   21   11.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:36:27 PM   22    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
05:36:27 PM   23   10.10    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.89
05:36:27 PM   24   10.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:36:27 PM   25    9.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
05:36:27 PM   26   11.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
05:36:27 PM   27    8.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.92
05:36:27 PM   28    9.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
05:36:27 PM   29   10.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:36:27 PM   30   10.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.90
05:36:27 PM   31    9.09    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   88.89

05:36:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:36:28 PM  all    4.20    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   94.95
05:36:28 PM    0    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
05:36:28 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:36:28 PM    2    2.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:36:28 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:36:28 PM    4    3.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.94
05:36:28 PM    5   54.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
05:36:28 PM    6   26.26    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   72.73
05:36:28 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:36:28 PM    8    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:36:28 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:36:28 PM   10    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
05:36:28 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:36:28 PM   12    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
05:36:28 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:36:28 PM   14    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:36:28 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:36:28 PM   16    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:36:28 PM   17    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:36:28 PM   18    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
05:36:28 PM   19    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:36:28 PM   20    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:36:28 PM   21    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:36:28 PM   22    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:36:28 PM   23    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:36:28 PM   24    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
05:36:28 PM   25    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
05:36:28 PM   26    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:36:28 PM   27    6.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
05:36:28 PM   28    3.03    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   94.95
05:36:28 PM   29    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:36:28 PM   30    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:36:28 PM   31    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01

05:36:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:36:29 PM  all   57.77    0.00    1.27    0.00    0.00    0.00    0.00    0.00    0.00   40.96
05:36:29 PM    0   55.56    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   42.42
05:36:29 PM    1   56.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.30
05:36:29 PM    2   56.12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.88
05:36:29 PM    3   55.56    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   43.43
05:36:29 PM    4   56.44    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   41.58
05:36:29 PM    5   56.57    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   42.42
05:36:29 PM    6   83.84    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   14.14
05:36:29 PM    7   56.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.30
05:36:29 PM    8   57.14    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   41.84
05:36:29 PM    9   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
05:36:29 PM   10   56.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
05:36:29 PM   11   55.56    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   43.43
05:36:29 PM   12   56.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
05:36:29 PM   13   57.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   42.86
05:36:29 PM   14   55.10    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   43.88
